! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
BLFO1,"BELLEFONTAINE,OH",40.35330,-83.77470,361 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BLFI3,"4MI.N BLUFFTON,IN",40.78330,-85.16670,247 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BLAW3,BLAIR,44.29250,-91.22290,267 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BLAO2,"1MI.E BLACKWELL,OK",36.80500,-97.27560,305 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BKNW2,BUCKHANNON,39.00890,-80.21690, 429 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BKNM4,"2MI.ENE BROOKLYN,MI",42.11670,-84.20000,305 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BKLO1,"2MI.WNW BUCKEYE LAKE,OH",39.93330,-82.51670,271 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BKLL1,TOLEDO BEND LAKE,31.20000,-93.56970,57 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BKFC2,BLACK FOREST AMRAD,39.08890,-104.47580,2286 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BKBW2,DAVIS.,39.09830,-79.43190,1163 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BKBO2,BROKEN BOW 1N,34.04920,-94.73860,145 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BISA3,BISBEE 1WNW,31.44750,-109.92890,1695 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
BILO2,BILLINGS,36.52970,-97.44720,305 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BIH,AIRPORT,37.37310,-118.36280,1252 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
BIGN3,"10MI.ENE COLEBROOK,NH",44.95000,-71.31670,678 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BID,BLOCK ISLAND STATE AIRPORT,41.16810,-71.57830, 35 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BHRM8,YELLOWTAIL DAM,45.31270,-107.93830,1007 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BGTW3,SEWAGE DISPOSAL PLANT,42.68330,-88.20000,232 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BGSN1,"4MI.WSW BIG SPRINGS,NE",41.04720,-102.14690,1121 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BGSM8,BIG SKY 2 WNW,45.27690,-111.32420,2009 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
BGRM4,WATER WORKS,43.70000,-85.48330,283 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BGRM1,BANGOR FSS,44.80440,-68.81330,45 meters,snowfall,2007-03-01 05,0.000,mm,6.0,hours,
BGLP1,"1MI.W BIGLERVILLE,PA",39.93330,-77.25000,219 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BGGW3,"GREEN BAY,WI",44.53170,-88.09720,271 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BGBM4,"1MI.S BIG BAY,MI",46.80000,-87.73330,207 meters,snowfall,2007-02-28 13,0.000,mm,12.0,hours,
BFLO2,BUFFALO,36.80030,-99.64020,588 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BFFP1,"BUFFALO MILLS,PA",39.95000,-78.65000,399 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BFDW3,BROOKFIELD,43.05390,-88.17640,251 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BFDT1,BERRY FIELD/PERCY PRIEST LK 1W,36.10830,-86.68330,171 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BEYM7,BETHANY,40.25750,-94.02690,289 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BEVI2,BELVIDERE 6SE,42.19970,-88.74970,251 meters,snowfall,2007-02-28 12,0.000,mm,12.0,hours,
BETV1,"4MI.N BETHEL,VT",43.88330,-72.63330,201 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BETT1,"1MI.S BETHPAGE,TN",36.46670,-86.31670,171 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BETM1,P.O. BOX AT BETHEL,44.31670,-70.75000,241 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
BELW3,BELOIT,42.52530,-89.20690,246 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
BELW2,"BELINGTON,WV",39.02690,-79.94030, 524 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BELO1,BELFAST,39.06190,-83.53170, 254 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BELN4,BRIDGE,40.83330,-75.08330,80 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BEHW3,BLACK EARTH,43.13330,-89.74780,269 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BEDV2,"4MI.NW BEDFORD,VA",37.38000,-79.56110,372 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BEDI4,"1MI.NNW BEDFORD,IA",40.68330,-94.71670,351 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BED,LAURENCE G HANSCOM FIELD AIRPORT,42.47000,-71.28940, 35 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BEAW3,"BEAVER DAM,WI",43.45000,-88.85000,256 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BDLC2,BRIGGSDALE,40.63500,-104.32800,1473 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BDGM8,BRIDGER 2N,45.32610,-108.90920,1092 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BDDN3,"3MI.WSW BRADFORD,NH",43.25810,-72.00280,252 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BCKW2,V A HOSPITAL,37.78330,-81.18330,710 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BCKW1,BICKLETON,45.99810,-120.30060,919 meters,snowfall,2007-02-28 16,0.000,mm,24.0,hours,
BCHN7,FRED'S STORE,36.18780,-81.87360,1540 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BCAK2,BEATTYVILLE 4N,37.63390,-83.71580,329 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
BBVK2,WATERPLANT,36.86670,-83.88330,299 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BBUT2,BURKBURNETT,34.09840,-98.57270,320 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BBGV2,"3MI.SE BLACKSBURG,VA",37.18330,-80.41670,610 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BAYW2,"BAYARD,WV",39.26670,-79.36670,725 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BAYM8,BAYLOR FARM,48.67200,-106.48100,902 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
BATI2,BATAVIA,41.84830,-88.31190, 218 meters,snowfall,2007-03-01 00,0.000,mm,12.0,hours,
BARN3,"1MI.SW BARNSTEAD,NH",43.31670,-71.28330,236 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
BAF,BARNES MUNICIPAL AIRPORT,42.15750,-72.71560, 82 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
BABW3,"BARABOO,WI",43.48330,-89.63330, 253 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AVVM7,AVA 6W,37.00920,-92.75610,382 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AVTW3,ARBOR VITAE-JOHNSON LAKE,45.89940,-89.72670,488 meters,snowfall,2007-02-28 10,0.000,mm,24.0,hours,
AVNM7,"5MI.N AVA,MO",37.00970,-92.64080, 427 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AURN1,"AURORA,NE",40.86670,-98.01670,546 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
AUDI4,"AUDUBON,IA",41.71670,-94.93330,363 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AUBN1,"AUBURN,NE",40.38330,-95.75000,283 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ATY,WATERTOWN MUNICIPAL AIRPORT,44.91420,-97.15440,533 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ATUO2,ALTUS DAM,34.88470,-99.29640,465 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ATNK1,"6MI.ESE ALTON,KS",39.43890,-98.84720,494 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ATNI2,ATHENS,40.00170,-89.71810,183 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ATHO1,HOCKINS RIVER,39.33330,-82.10670,201 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ATHK1,ATCHISON,39.57560,-95.11080,288 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ATDK1,ATWOOD,39.80860,-101.04440,871 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ATAT2,ATLANTA,33.12440,-94.16610,96 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ASTW3,ATHELSTANE,45.42500,-88.05750,293 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ASTS2,OAK LAKE FIELD STATION,44.51670,-96.53190,576 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
AST,ASTORIA ARPT,46.15670,-123.88190,3 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ASNI4,"ALLISON,IA",42.75000,-92.78330,320 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ASHL1,ASHLAND,32.16330,-93.13310,73 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ASHK1,ASHLAND,37.19390,-99.76280,600 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ASHA4,ASHDOWN 4SSE,33.61920,-94.09970,98 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ASH,BOIRE FIELD AIRPORT,42.78170,-71.51530, 59 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ASGM7,"ASH GROVE,MO",37.31310,-93.58530,305 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ASCC1,SAN PASQUAL ANIMAL PK,33.09560,-116.99750,128 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
ARRW3,AURORA-4W,45.79030,-88.17860,393 meters,snowfall,2007-02-28 18,0.000,mm,24.0,hours,
ARLW3,UNIV FARM,43.30000,-89.35000,329 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ARGW3,ARGYLE,42.70060,-89.01890,251 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ARCM7,"ARCADIA,MO",37.56667,-90.61667,326 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ARCL1,ARCADIA,32.55110,-92.91860,122 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ARCI2,ARCOLA,39.69000,-88.29250,207 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ARBW3,SOUTH SIDE-ARBORETUM UNIV WI,43.04110,-89.42860,264 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ARBM4,UNIV OF MICH,42.30000,-83.71670,274 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
APXV2,"3MI.W APPOMATTOX,VA",37.35580,-78.83140,277 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
APLW3,APPLETON WHBY RADIO,44.25110,-88.36440,229 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
APG,PHILLIPS AAF,39.46670,-76.16670, 9 meters,snowfall,2007-02-28 21,0.000,mm,24.0,hours,
APCM7,"APPLETON CITY,MO",38.20000,-94.02640,244 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
AOAI2,ALTONA,41.12030,-90.16450,224 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ANWN5,ANTELOPE WELLS,31.33330,-108.53330,1421 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
ANTI2,"2MI.NW ANTIOCH,IL",42.50000,-88.13330,229 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ANQI3,"ANGOLA,IN",41.63970,-84.99000,308 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ANJ,SAULT STE MARIE,46.46670,-84.36670,210 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
ANDM1,ANDOVER 2,44.65310,-70.79470,253 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
AMTM7,AMITY 4NE,39.89140,-94.36000,297 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AMRI1,AMERICAN FALLS 3 NW,42.79140,-112.92140,1343 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
AMMI1,MCCAMMON,42.65560,-112.19250,1447 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
AMHW3,AMHERST-3 SE,44.41280,-89.26390,317 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AMDW3,ALMOND-5 NE,44.30830,-89.34640,358 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALXN3,"ALEXANDRIA,NH",43.64030,-71.80220,354 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ALTW3,"ALTOONA,WI",44.80000,-91.43330, 298 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALRI4,"ALLERTON,IA",40.70670,-93.36500,335 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALPM4,5.5MI.NNW FRM ALPENA RGAL ARPT,45.16170,-83.59220,222 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALO,WATERLOO MUNICIPAL AIRPORT,42.55690,-92.40000,265 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
ALLW3,ALLENTON,43.42360,-88.35110,291 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALLO1,"ALLIANCE,OH",40.93330,-81.10000, 326 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ALGM1,ALLAGASH,47.08860,-69.02500,182 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
ALGI4,"3MI.W ALGONA,IA",43.06670,-94.30610,375 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ALDW3,ASHLAND EAST WWTP,46.59640,-90.85250, 202 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ALDW2,"ALDERSON,WV",37.72720,-80.63330,469 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ALCN5,ARS,36.10000,-106.06670,1731 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
ALBV2,"5MI.N ALBERTA,VA",36.93970,-77.89860,115 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALBM5,"3MI.SE ALBERT LEA,MN",43.61670,-93.41670,375 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ALBM1,"ALBION,ME",44.48330,-69.48330,98 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ALBI4,"3MI.NNE ALBIA,IA",41.06670,-92.78330,268 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
ALAM7,ALBANY,40.24860,-94.33080,267 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AKYI4,"3MI.S ANKENY,IA",41.68330,-93.60000,287 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AKRC2,"4MI.E AKRON,CO",40.15500,-103.14170,1384 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
AHNI2,ATHENS 2SW,39.94610,-89.75940,180 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
AGSW3,AUGUSTA RS,44.68250,-91.13570, 288 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
AGHT2,"AUSTIN GREAT HILLS,TX",30.41670,-97.76670, 279 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AGAN1,"3MI.E AGATE,NE",42.42440,-103.73470,1423 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
AFTW3,ROCK RIVER,42.61670,-89.06670,226 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
AFN,JAFFREY MUNICIPAL-SILVER RANCH AIRPORT,42.80500,-72.00360, 311 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
AESI4,BLO SQUAW CK ON THE SOUTH SKUNK R.,41.96250,-93.56110,265 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ADAW3,ADA,43.87690,-87.89420,269 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
ACVN6,"ALCOVE,NY",42.46970,-73.92670,183 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ACK,NANTUCKET MEMORIAL AIRPORT,41.25310,-70.06080, 11 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ABTM8,ALBERTON,47.00360,-114.47810,933 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
ABRW3,ABRAMS-4 W,44.76420,-88.13030,218 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ABGW3,AMBERG 9 E,45.48250,-87.81190,222 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
ABDI1,UNIVERSITY OF IDAHO EXP. STN,42.95360,-112.82530,1343 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
7RLJ1_MADIS,WINSTON-SALEM NC US,36.03150,-80.31530,245 meters,snowfall,2007-02-28 16,0.000,mm,24.0,hours,
5535C_MADIS,"DUPAGE COUNTY, IL",41.74000,-88.10000,221 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5530C_MADIS,"HOLLYWOOD PARK 4.7 E, TX",29.59247,-98.40710,265 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5519C_MADIS,"OWEN COUNTY, IN",39.18577,-86.77820,212 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
5504C_MADIS,"AURORA 3.6 SE, IL",41.73455,-88.23910,210 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5503C_MADIS,"GLENDALE HEIGHTS 0.7 NNE, IL",41.92965,-88.07510,237 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5501C_MADIS,"COOK COUNTY, IL",42.01000,-88.19000,236 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5495C_MADIS,"DES PLAINES 0.5 NW, IL",42.03981,-87.90830,200 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5459C_MADIS,"WICHITA 3.2 SSW, KS",37.64549,-97.36610,394 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
5449C_MADIS,"ORLEANS 4.4 ENE, IN",38.67829,-86.37390,219 meters,snowfall,2007-02-28 10,0.000,mm,24.0,hours,
5446C_MADIS,"VINCENNES 0.4 NW, IN",38.67978,-87.51610,130 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5440C_MADIS,"CHESTER 1.9 SSE, IL",37.89480,-89.81130,181 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5438C_MADIS,"BULL VALLEY 2.5 WNW, IL",42.32455,-88.39460,279 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5436C_MADIS,"LEE COUNTY, IL",41.47000,-89.42000,213 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5415C_MADIS,"JOHNSTOWN 0.6 NNW, CO",40.34277,-104.91740,1470 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5407C_MADIS,"CREST HILL 1.9 WNW, IL",41.57159,-88.14060,192 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
5399C_MADIS,"MITCHELL 4.8 ENE, IN",38.75249,-86.38900,177 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5385C_MADIS,"CAPE GIRARDEAU COUNTY, MO",37.39210,-89.69360,143 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5376C_MADIS,"SPRINGFIELD 4.4 W, IL",39.78384,-89.72890,180 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5375C_MADIS,"BLOOMINGTON 2.9 NE, IL",40.50858,-88.93450,252 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5367C_MADIS,"GRANDWOOD PARK 1.0 NE, IL",42.40190,-87.97010,226 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5362C_MADIS,"ST CHARLES 1.1 SW, IL",41.90800,-88.31380,213 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5359C_MADIS,"CAROL STREAM 0.7 WNW, IL",41.92167,-88.14340,238 meters,snowfall,2007-03-01 00,0.000,mm,24.0,hours,
5356C_MADIS,"COOK COUNTY, IL",41.58330,-87.84340,213 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5354C_MADIS,"PARK RIDGE 1.0 NNE, IL",42.02434,-87.83640,195 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5344C_MADIS,"BEDFORD 5.1 NW, IN",38.91503,-86.55350,211 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5319C_MADIS,"NORMAN 2.3 NNE, OK",35.25222,-97.42040,355 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5313C_MADIS,"UNIVERSITY PARK 1.3 W, NM",32.28000,-106.77000,1182 meters,snowfall,2007-02-28 15,0.000,mm,24.0,hours,
5303C_MADIS,"JASPER COUNTY, MO",37.25450,-94.46690,277 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5301C_MADIS,"CAPE GIRARDEAU 2.3 N, MO",37.34134,-89.55010,151 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5296C_MADIS,"STAFFORD COUNTY, KS",37.96078,-98.60050,567 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5276C_MADIS,"KERSEY 6.7 ESE, CO",40.35079,-104.44210,1389 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5266C_MADIS,"BEDFORD 6.5 SE, IN",38.79271,-86.40740,179 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5259C_MADIS,"SUFFOLK 1.6 W, VA",36.70419,-76.66740,22 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5252C_MADIS,"LANEXA 3.0 S, VA",37.37866,-76.89580,12 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5234C_MADIS,"MANSFIELD 5.0 WSW, TX",32.54500,-97.20000,204 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5218C_MADIS,"COLLEGEVILLE 2.2 N, PA",40.21918,-75.45380,59 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5204C_MADIS,"ALBUQUERQUE 3.8 NE, NM",35.16181,-106.58430,1557 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5190C_MADIS,"MANSFIELD 3.7 SSE, MO",37.05756,-92.56630,403 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5184C_MADIS,"GREENBELT 1.0 N, MD",39.00932,-76.88760,30 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5180C_MADIS,"STN CHARLES 3.9 SE, MD",38.56856,-76.86780,51 meters,snowfall,2007-02-28 11,0.000,mm,24.0,hours,
5173C_MADIS,"RENO COUNTY, KS",38.09342,-97.89290,488 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5169C_MADIS,"PENALOSA 0.4 N, KS",37.72091,-98.31930,524 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5163C_MADIS,"WEST BADEN SPRINGS 2.0 NNE, IN",38.59330,-86.59330,160 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5162C_MADIS,"KOKOMO 6.8 W, IN",40.48928,-86.26110,245 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5159C_MADIS,"PROPHETSTOWN 2.8 E, IL",41.67610,-89.88170,194 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5154C_MADIS,"ELGIN 1.0 S, IL",42.02560,-88.28850,232 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5153C_MADIS,"WALTONVILLE 3.4 WSW, IL",38.18650,-89.09130,150 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5134C_MADIS,"MANHEIM 2.5 SSW, PA",40.12920,-76.41260,131 meters,snowfall,2007-02-28 10,0.000,mm,24.0,hours,
5130C_MADIS,"GLASGOW 6.9 SSE, VA",37.54349,-79.40180,316 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5121C_MADIS,"STAFFORD 2.4 SSE, KS",37.91844,-98.50720,546 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5111C_MADIS,"LANGDON 4.3 SSE, KS",37.79964,-98.28260,517 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5110C_MADIS,"PARTRIDGE 2.5 ESE, KS",37.95567,-98.05090,485 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5101C_MADIS,"GALVESTON 1.3 ESE, IN",40.56979,-86.16820,243 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5099C_MADIS,"GERMANTOWN HILLS 0.5 SSW, IL",40.76200,-89.47210,211 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5092C_MADIS,"POLO 0.4 WSW, IL",41.98240,-89.58590,254 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5091C_MADIS,"ALTON 4.3 N, IL",38.96637,-90.15030,173 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5090C_MADIS,"SHERIDAN 0.1 NNE, IL",41.52742,-88.68570,183 meters,snowfall,2007-02-28 14,0.000,mm,24.0,hours,
5080C_MADIS,"GREENE COUNTY, VA",38.30926,-78.47620,351 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5079C_MADIS,"WINNEBAGO COUNTY, IL",42.40500,-88.97950,233 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5076C_MADIS,"CHURCH CREEK 0.3 E, MD",38.50590,-76.14870,2 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5072C_MADIS,"KENDALLVILLE 0.2 W, IN",41.44282,-85.26230,289 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5062C_MADIS,"LONG GROVE 1.1 NNE, IL",42.20900,-87.99190,217 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5061C_MADIS,"BOURBONNAIS 0.3 SSE, IL",41.15912,-87.87720,216 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
5050C_MADIS,"STRASBURG 3.7 N, VA",39.04222,-78.35060,228 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5024C_MADIS,"CARMEL 0.9 ESE, IN",39.96531,-86.09240,243 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5012C_MADIS,"BLOOMINGTON 1.9 W, IL",40.48353,-89.00980,231 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
5010C_MADIS,"OGLESBY 0.4 N, IL",41.29955,-89.06550,156 meters,snowfall,2007-02-28 13,0.000,mm,24.0,hours,
4S2,"HOOD RIVER,OR",45.67250,-121.53640, 188 meters,snowfall,2007-02-28 12,0.000,mm,24.0,hours,
