! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
1085O_MADIS,"HALE COUNTY, AL",33.02000,-87.64500,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1084O_MADIS,"FAYETTE 1.0 S, AL",33.68020,-87.83200,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1083O_MADIS,"CALHOUN COUNTY, AL",33.70190,-85.70320,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1079O_MADIS,"SEBRING 3.1 W, FL",27.48473,-81.50380,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
1071O_MADIS,"BENTON COUNTY, OR",44.65453,-123.14100,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
1070O_MADIS,"HAYWOOD COUNTY, NC",35.51930,-82.93300,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1068C_MADIS,"WEL 1.8 NE, CO",40.72570,-104.96620,1608 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1067C_MADIS,"ESTES PARK 10.5 SE, CO",40.28050,-105.36530,2066 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1066C_MADIS,"WEL 4.8 NW, CO",40.73800,-105.08100,1628 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1061O_MADIS,"ARDMORE 10.8 E, TN",35.01236,-86.66680,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1060O_MADIS,"SEWANEE 4.6 SE, TN",35.14685,-85.87480,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1057O_MADIS,"TRENTON 2.5 ESE, AL",34.73452,-86.21000,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1045O_MADIS,"ELMENDORF 5.6 ENE, TX",29.28253,-98.24560,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1044O_MADIS,"DEL RIO 5.7 NW, TX",29.44205,-100.95360,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1042O_MADIS,"WELLS BRANCH 1.2 NNW, TX",30.46058,-97.68820,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1039O_MADIS,"MEDINA COUNTY, TX",29.33155,-99.25630,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1038O_MADIS,"CASTROVILLE 0.3 WNW, TX",29.34939,-98.87820,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1034O_MADIS,"JEFFERSON COUNTY, TX",29.97467,-93.95780,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1032O_MADIS,"SEGUIN 3.3 SW, TX",29.55110,-98.01310,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1030O_MADIS,"MCQUEENEY 3.1 SSW, TX",29.55484,-98.05920,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1027C_MADIS,"LOVELAND 2.4 NW, CO",40.42550,-105.10210,1547 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
1024O_MADIS,"BULVERDE 4.3 ESE, TX",29.75053,-98.39860,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1022O_MADIS,"HELOTES 5.7 SSW, TX",29.49380,-98.73470,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1012O_MADIS,"GREENCASTLE 0.3 SSE, PA",39.78658,-77.72530,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
1011O_MADIS,"TOWANDA 4.6 NNE, PA",41.83562,-76.42370,-9999 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
1009O_MADIS,"WASHINGTON COUNTY, OR",45.47190,-122.76840,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
1006O_MADIS,"WASHINGTON COUNTY, OR",45.45300,-122.81500,-9999 meters,snowfall,2008-02-29 16,0.000,cm,24,hours,
1005O_MADIS,"WASHINGTON COUNTY, OR",45.64800,-122.95800,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
1005C_MADIS,"GLEN HAVEN 1.6 NE, CO",40.46910,-105.42710,2229 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1004O_MADIS,"CEDAR MILL 1.6 SE, OR",45.51846,-122.78050,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
1002O_MADIS,"LINN COUNTY, OR",44.68330,-122.88330,-9999 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
1002C_MADIS,"FORT COLLINS 2.8 WSW, CO",40.55380,-105.12890,1569 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
1001O_MADIS,"LINN COUNTY, OR",44.61100,-123.08530,-9999 meters,snowfall,2008-02-29 15,0.000,cm,24,hours,
1000O_MADIS,"LINN COUNTY, OR",44.40770,-122.65010,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0999O_MADIS,"LINN COUNTY, OR",44.54400,-122.80700,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0998O_MADIS,"LINCOLN COUNTY, OR",44.68981,-124.06550,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0997C_MADIS,"MASONVILLE 3.4 NW, CO",40.52050,-105.25640,1712 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0991O_MADIS,"CORVALLIS 2 SSW, OR",44.53900,-123.29300,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0990O_MADIS,"GREER COUNTY, OK",34.95940,-99.38890,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0989O_MADIS,"VILAS 1.8 WNW, NC",36.26000,-81.80200,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0989C_MADIS,"LYONS 4.8 N, CO",40.29340,-105.26920,1711 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0986C_MADIS,"FORT COLLINS 2.5 NW, CO",40.60390,-105.12250,1546 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0982O_MADIS,"HAYWOOD COUNTY, NC",35.47673,-83.08020,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0980O_MADIS,"HAYWOOD COUNTY, NC",35.48841,-82.98680,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0980C_MADIS,"TIMNATH 4.1 NNE, CO",40.58725,-104.96300,1530 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0978O_MADIS,"HALIFAX COUNTY, NC",36.47300,-77.72900,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0975O_MADIS,"NEWPORT 2.0 WSW, NC",34.78114,-76.89570,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0974O_MADIS,"LEICESTER 6.3 NW, NC",35.67805,-82.80140,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0972O_MADIS,"SUFFOLK COUNTY, NY",40.93639,-72.57780,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0971C_MADIS,"FORT COLLINS 3.7 SW, CO",40.52870,-105.11940,1580 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0969C_MADIS,"FORT COLLINS 0.9 SE, CO",40.56910,-105.06820,1524 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0967C_MADIS,"LOVELAND 4.6 ESE, CO",40.38330,-105.00910,1510 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0964C_MADIS,"DURANGO 3.9 ENE, CO",37.30901,-107.80520,2238 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0963O_MADIS,"PARK LAKE 1.8 NE, KY",38.36196,-85.44780,-9999 meters,snowfall,2008-02-29 09,0.000,cm,24,hours,
0956C_MADIS,"DURANGO .35 E, CO",37.27360,-107.87490,2005 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0954C_MADIS,"DURANGO 10 NNE, CO",37.41230,-107.82840,2027 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0953C_MADIS,"DURANGO 3.1 NE, CO",37.30290,-107.83860,2060 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0951C_MADIS,"HESPERUS 5.7 SW, CO",37.21410,-108.09160,2280 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0938O_MADIS,"TALLAPOOSA COUNTY, AL",32.86388,-85.73570,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0928O_MADIS,"ELMORE COUNTY, AL",32.51610,-86.39720,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0920C_MADIS,"STRATTON .25 WNW, CO",39.30450,-102.60890,1347 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0917O_MADIS,"MARSHALL COUNTY, TN",35.32430,-86.79360,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0912C_MADIS,"LIBERTY 15 SW, CO",39.49150,-102.82290,1384 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0908O_MADIS,"DUVAL COUNTY, FL",30.22164,-81.61830,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0898O_MADIS,"CAMP WOOD 5.02 SSE, TX",29.59755,-99.99890,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0895O_MADIS,"BOERNE 0.9 SSW, TX",29.78304,-98.73810,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0890O_MADIS,"MCMINNVILLE 8.6 NW, TN",35.78015,-85.87890,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0889O_MADIS,"SMITHVILLE 8.3 S, TN",35.83700,-85.82730,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0887O_MADIS,"ATOKA 1.9 S, TN",35.41830,-89.77100,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0885O_MADIS,"DOVER 7.8 NNE, TN",36.58921,-87.79940,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0881O_MADIS,"MURFREESBORO 5.8 NE, TN",35.90252,-86.30980,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0876O_MADIS,"MONTEAGLE 8.7 E, TN",35.21365,-85.68850,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0874O_MADIS,"RIPLEY 2.8 SE, TN",35.71785,-89.49840,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0873O_MADIS,"WHITE PINE 2.0 NE, TN",36.11917,-83.26940,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0871O_MADIS,"SURGOINSVILLE 5.6 NNE, TN",36.55033,-82.82530,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0870C_MADIS,"ARVADA 5.2 WNW, CO",39.82390,-105.18230,1720 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0869O_MADIS,"MONTEAGLE 2.0 E, TN",35.23656,-85.80500,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0866O_MADIS,"MANCHESTER 5.3 NE, TN",35.52606,-86.01740,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0864O_MADIS,"MANCHESTER 4.2 NNW, TN",35.52472,-86.11020,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0863O_MADIS,"HARROGATE-SHAWANEE 3.6 E, TN",36.57446,-83.58000,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0863C_MADIS,"ARVADA 2.7 NNW, CO",39.83790,-105.11230,1719 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0862C_MADIS,"EVERGREEN 3.8 SW, CO",39.60120,-105.37530,2457 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0861O_MADIS,"CHAPEL HILL 6.2 E, TN",35.61604,-86.58730,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0858O_MADIS,"HERRICK 0.1 NNW, SD",43.11631,-99.18790,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0857O_MADIS,"SHREWSBURY 1.3 SSE, PA",39.75302,-76.67240,-9999 meters,snowfall,2008-02-29 09,0.000,cm,24,hours,
0851O_MADIS,"GOLDSBORO 1.5 NE, NC",35.39030,-77.95770,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0846O_MADIS,"ULSTER COUNTY, NY",41.92860,-74.01950,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0846C_MADIS,"CONIFER 5.7 SW, CO",39.47220,-105.39130,2599 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0845O_MADIS,"SUFFOLK COUNTY, NY",40.88060,-72.92920,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0841C_MADIS,"DENVER 6.6 W, CO",39.77360,-105.05890,1648 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0839C_MADIS,"LITTLETON 6.2 WNW, CO",39.63820,-105.12910,1718 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0836C_MADIS,"LITTLETON 6.4 W, CO",39.60820,-105.13710,1783 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0821O_MADIS,"DE FUNIAK SPRINGS 4.5 NW, FL",30.76557,-86.17570,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0818O_MADIS,"CRESTVIEW 2.8 NNW, FL",30.78795,-86.59600,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0818C_MADIS,"ARVADA 1.3 SW, CO",39.79030,-105.10750,1644 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0817O_MADIS,"CRESTVIEW 1.9 SE, FL",30.73000,-86.55500,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0814C_MADIS,"LAKEWOOD 2.2 ESE, CO",39.68344,-105.07590,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0813O_MADIS,"PALM SHORES 2.9 NW, FL",28.21185,-80.69610,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0809C_MADIS,"EVERGREEN 4.2 SSE, CO",39.57950,-105.27890,2362 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0808O_MADIS,"MONTROSE COUNTY, CO",38.48220,-107.83510,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0805C_MADIS,"ASPEN PARK 5.2 ESE, CO",39.49793,-105.17750,2253 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0803O_MADIS,"MADISON 2.6 SSE, AL",34.66879,-86.72890,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0799O_MADIS,"KILLEN 7.8 N, AL",34.97391,-87.53380,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0799C_MADIS,"RALSTON BUTTES 1.1 NNW, CO",39.86410,-105.27580,2081 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0798O_MADIS,"JEFFERSON COUNTY, AL",33.25215,-86.98660,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0797O_MADIS,"SCOTTSBORO 1.7 N, AL",34.67303,-86.05290,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0796O_MADIS,"SCOTTSBORO 1.9 SSE, AL",34.62220,-86.03790,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0790C_MADIS,"EVERGREEN 4.6 S, CO",39.56770,-105.30800,2416 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0789O_MADIS,"BLOUNT COUNTY, AL",33.94000,-86.63000,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0787C_MADIS,"WHEATRIDGE 0.3 SE, CO",39.76390,-105.07300,1667 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0786O_MADIS,"FOLEY 0.5 ESE, AL",30.40300,-87.67660,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0783C_MADIS,"CONIFER 3.4 WNW, CO",39.54390,-105.36300,2688 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0779O_MADIS,"BULLITT COUNTY, KY",38.04499,-85.71550,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0761C_MADIS,"BROOMFIELD 2.3 SSW, CO",39.88260,-105.10560,1656 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0758C_MADIS,"GOLDEN 5 SW, CO",39.71760,-105.29910,2379 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0757O_MADIS,"HENDERSON 7.2 SE, TN",35.37824,-88.54900,-9999 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0756C_MADIS,"GOLDEN 4.8 NW, CO",39.78660,-105.28110,2287 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0755C_MADIS,"CHATFIELD DAM 2 NW, CO",39.58100,-105.07620,1704 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0751C_MADIS,"CONIFER 3 SW, CO",39.49300,-105.34950,2580 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0749O_MADIS,"STANFIELD 4.5 SSE, NC",35.17550,-80.39670,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0744O_MADIS,"OAKFIELD 6.5 WNW, NY",43.10970,-78.38370,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0744C_MADIS,"GOLDEN 0.7 NW, CO",39.76110,-105.22970,1760 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0741C_MADIS,"CHATFIELD DAM 7.2 SW, CO",39.51230,-105.18550,2104 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0736C_MADIS,"CONIFER 4.2 ENE, CO",39.53460,-105.22730,2401 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0734O_MADIS,"LIBERTY 3.2 WNW, KS",37.16950,-95.65400,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0727C_MADIS,"DENVER 5.5 WSW, CO",39.71880,-105.08850,1673 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0723C_MADIS,"DENVER 11.0 SSW, CO",39.58840,-105.07500,1695 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0719O_MADIS,"DE FUNIAK SPRINGS 12.5 NW, FL",30.84455,-86.27570,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0714O_MADIS,"LAKEWOOD PARK 0.5 SW, FL",27.53181,-80.39520,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0712O_MADIS,"ST. CLOUD 2.5 S, FL",28.20518,-81.28620,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0709O_MADIS,"VERO BEACH SOUTH 10.0 W, FL",27.62222,-80.57690,-9999 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
0707O_MADIS,"SEBRING 4.7 WNW, FL",27.51598,-81.52500,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0704O_MADIS,"PORT CHARLOTTE 1.7 N, FL",27.00942,-82.11210,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0697O_MADIS,"ALEXANDER CITY 2.7 S, AL",32.88750,-85.93380,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0695O_MADIS,"ALABASTER 2.4 NE, AL",33.24620,-86.79030,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0689O_MADIS,"ARGO 1.5 NW, AL",33.70290,-86.52750,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0688C_MADIS,"CRESTED BUTTE 0.5 ENE, CO",38.87220,-106.97800,2709 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0686C_MADIS,"CRESTED BUTTE 6.2 N, CO",38.96030,-106.99080,2912 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0675C_MADIS,"GRANBY 6.3 NNE, CO",40.17150,-105.89640,2542 meters,snowfall,2008-02-29 14,0.000,cm,24,hours,
0674C_MADIS,"FRASER 1.8 NNE, CO",39.96930,-105.80330,2665 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0671O_MADIS,"MUNFORD 6.8 WNW, TN",35.47250,-89.92270,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0668O_MADIS,"WHITWELL 0.4 NNE, TN",35.20633,-85.51480,-9999 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
0667O_MADIS,"TENNESSEE RIDGE 3.0 S, TN",36.27711,-87.76010,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0666O_MADIS,"SNEEDVILLE 7.2 ENE, TN",36.58022,-83.09310,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0666C_MADIS,"GRANBY .5 NW, CO",40.09010,-105.94720,2433 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0664O_MADIS,"OAKLAND 1.3 NE, TN",35.23433,-89.49490,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0648O_MADIS,"AVERY COUNTY, NC",36.08639,-81.84780,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0644O_MADIS,"ODENVILLE 4.5 ENE, AL",33.70815,-86.32550,-9999 meters,snowfall,2008-03-01 00,0.000,cm,24,hours,
0642C_MADIS,"GLENWOOD SPRINGS 1.7 NW, CO",39.56640,-107.35050,1818 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0641O_MADIS,"DOTHAN 1.5 SSW, AL",31.21721,-85.41720,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0637C_MADIS,"GLENWOOD SPRINGS 5.3 SSE, CO",39.47790,-107.29230,1813 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0635C_MADIS,"RIFLE 3.2 ENE, CO",39.55520,-107.72880,1665 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0626O_MADIS,"GONZALES 3.8 SW, TX",29.47176,-97.49480,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0623O_MADIS,"LEBANON 0.6 NNE, TN",36.21825,-86.31860,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0620O_MADIS,"LEBANON 10.5 ENE, TN",36.28005,-86.15470,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0619O_MADIS,"FRANKLIN 3.9 NW, TN",35.96790,-86.89420,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0618C_MADIS,"GLENWOOD SPRINGS 1.4 S, CO",39.53080,-107.32240,1789 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0615C_MADIS,"GLENWOOD SPRINGS .64 S, CO",39.54130,-107.32690,1771 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0614O_MADIS,"MURFREESBORO 5.1 WNW, TN",35.86319,-86.48430,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0613C_MADIS,"CANON CITY 0.7 NNW, CO",38.47270,-105.24660,1689 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0608O_MADIS,"LEWISBURG 4.4 W, TN",35.44881,-86.86620,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0607O_MADIS,"WHITWELL 0.3 SE, TN",35.19804,-85.51430,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0606O_MADIS,"HURRICANE MILLS 1.5 W, TN",35.90318,-87.81910,-9999 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
0606C_MADIS,"COTOPAXI 5.0 SE, CO",38.31310,-105.62980,2252 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0598O_MADIS,"WINCHESTER 2.7 SW, TN",35.16434,-86.14550,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0597O_MADIS,"OAKLAND 4.0 E, TN",35.21324,-89.44410,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0597C_MADIS,"CANON CITY 2.2 SE, CO",38.42160,-105.20700,1642 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0595O_MADIS,"PARSONS 0.5 E, TN",35.65282,-88.11580,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0592O_MADIS,"CLARKSVILLE 13.7 SE, TN",36.39570,-87.20990,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0591C_MADIS,"COTOPAXI 4.8 SSE, CO",38.30860,-105.64170,2281 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0589O_MADIS,"MONTGOMERY COUNTY, PA",40.31843,-75.32430,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0585O_MADIS,"LELAND 5.7 WSW, NC",34.20240,-78.09480,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0585C_MADIS,"COTOPAXI 4.9 SE, CO",38.31370,-105.63060,2254 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0580O_MADIS,"SIDNEY 2.1 NE, NY",42.32348,-75.36430,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0580C_MADIS,"CANON CITY .84 SE, CO",38.42980,-105.23140,1649 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0577O_MADIS,"FAIRPORT 4.1 S, NY",43.04141,-77.45160,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0570C_MADIS,"COLORADO SPRINGS 7.2 SSW, CO",38.77060,-104.82310,1861 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0569O_MADIS,"CAMPTON 6.2 SSE, KY",37.64700,-83.52300,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0569C_MADIS,"COLORADO SPRINGS 5.7 WNW, CO",38.90523,-104.84910,2020 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0566O_MADIS,"GREEN SPRING 1.1 NNW, KY",38.33296,-85.61920,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0565O_MADIS,"LANGDON PLACE 0.1 W, KY",38.28706,-85.58660,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0560O_MADIS,"NORTONVILLE 0.5 NNE, KY",37.19261,-87.45220,-9999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0555O_MADIS,"FRANKFORT 3.1 NE, KY",38.21806,-84.81870,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0551C_MADIS,"COLORADO SPRINGS 18.7 N, CO",39.09880,-104.76290,2260 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0547C_MADIS,"CALHAN 3.1 N, CO",39.08040,-104.29310,1937 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0540C_MADIS,"KIOWA 3.9 S, CO",39.28830,-104.45210,2047 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0537O_MADIS,"AUBURN 1.9 N, IN",41.39039,-85.05960,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
0532C_MADIS,"ELBERT 3.7 W, CO",39.22600,-104.60640,2119 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0530O_MADIS,"LAKE WALES 5.8 NNE, FL",27.97300,-81.53900,-9999 meters,snowfall,2008-02-29 11,0.000,cm,24,hours,
0530C_MADIS,"KIOWA 2.2 WNW, CO",39.35380,-104.50510,1999 meters,snowfall,2008-02-29 13,0.000,cm,24,hours,
0528O_MADIS,"LAKE WORTH 1.0 NNW, FL",26.63306,-80.06610,-9999 meters,snowfall,2008-02-29 10,0.000,cm,24,hours,
0522O_MADIS,"FORT WALTON BEACH 3.4 NNW, FL",30.46334,-86.64960,-9999 meters,snowfall,2008-02-29 12,0.000,cm,24,hours,
